,Province_State,week,Confirmed,Date_Time
2321,Kansas,2021-11,2106056,2021-03-21
2322,Kansas,2021-12,2116366,2021-03-28
2323,Kansas,2021-13,2126609,2021-04-04
2324,Kansas,2021-14,2136220,2021-04-11
2325,Kansas,2021-15,2146886,2021-04-18
2326,Kansas,2021-16,2157609,2021-04-25
2327,Kansas,2021-17,2168850,2021-05-02
2328,Kansas,2021-18,2180123,2021-05-09
2329,Kansas,2021-19,2188876,2021-05-16
2330,Kansas,2021-20,2197416,2021-05-23
2331,Kansas,2021-21,2204877,2021-05-30
2332,Kansas,2021-22,2209648,2021-06-06
2333,Kansas,2021-23,2215685,2021-06-13
2334,Kansas,2021-24,2221222,2021-06-20
2335,Kansas,2021-25,2226020,2021-06-27
2336,Kansas,2021-26,2233087,2021-07-04
2337,Kansas,2021-27,2242642,2021-07-11
2338,Kansas,2021-28,2259807,2021-07-18
2339,Kansas,2021-29,2283003,2021-07-25
2340,Kansas,2021-30,2317082,2021-08-01
2341,Kansas,2021-31,2355121,2021-08-08
2342,Kansas,2021-32,2416417,2021-08-15
2343,Kansas,2021-33,2468631,2021-08-22
2344,Kansas,2021-34,2534178,2021-08-29
2345,Kansas,2021-35,2610982,2021-09-05
2346,Kansas,2021-36,2677940,2021-09-12
2347,Kansas,2021-37,2754697,2021-09-19
2348,Kansas,2021-38,2814763,2021-09-26
2349,Kansas,2021-39,2863853,2021-10-03
2350,Kansas,2021-40,2909609,2021-10-10
2351,Kansas,2021-41,2951426,2021-10-17
2352,Kansas,2021-42,2990295,2021-10-24
2353,Kansas,2021-43,3030287,2021-10-31
2354,Kansas,2021-44,3069505,2021-11-07
2355,Kansas,2021-45,3116331,2021-11-14
2356,Kansas,2021-46,3170769,2021-11-21
2357,Kansas,2021-47,3222128,2021-11-28
2358,Kansas,2021-48,3286014,2021-12-05
2359,Kansas,2021-49,3372502,2021-12-12
2360,Kansas,2021-50,3452978,2021-12-19
2361,Kansas,2021-51,3526588,2021-12-26
2362,Kansas,2021-52,3093372,2022-01-02
2363,Kansas,2022-00,520388,2022-01-02
2364,Kansas,2022-01,3823233,2022-01-09
2365,Kansas,2022-02,4132919,2022-01-16
2366,Kansas,2022-03,4548784,2022-01-23
2367,Kansas,2022-04,4938217,2022-01-30
2368,Kansas,2022-05,5154712,2022-02-06
2369,Kansas,2022-06,5241874,2022-02-13
2370,Kansas,2022-07,5307406,2022-02-20
2371,Kansas,2022-08,5352809,2022-02-27
2372,Kansas,2022-09,4603223,2022-03-06
2373,Kentucky,2020-03,0,2020-01-26
2374,Kentucky,2020-04,0,2020-02-02
2375,Kentucky,2020-05,0,2020-02-09
2376,Kentucky,2020-06,0,2020-02-16
2377,Kentucky,2020-07,0,2020-02-23
2378,Kentucky,2020-08,0,2020-03-01
2379,Kentucky,2020-09,2,2020-03-08
2380,Kentucky,2020-10,58,2020-03-15
2381,Kentucky,2020-11,294,2020-03-22
2382,Kentucky,2020-12,1513,2020-03-29
2383,Kentucky,2020-13,4634,2020-04-05
2384,Kentucky,2020-14,8935,2020-04-12
2385,Kentucky,2020-15,15903,2020-04-19
2386,Kentucky,2020-16,23765,2020-04-26
2387,Kentucky,2020-17,31622,2020-05-03
2388,Kentucky,2020-18,40988,2020-05-10
2389,Kentucky,2020-19,49180,2020-05-17
2390,Kentucky,2020-20,57142,2020-05-24
2391,Kentucky,2020-21,63523,2020-05-31
2392,Kentucky,2020-22,73314,2020-06-07
2393,Kentucky,2020-23,82909,2020-06-14
2394,Kentucky,2020-24,91015,2020-06-21
2395,Kentucky,2020-25,100736,2020-06-28
2396,Kentucky,2020-26,110876,2020-07-05
2397,Kentucky,2020-27,125004,2020-07-12
2398,Kentucky,2020-28,144814,2020-07-19
2399,Kentucky,2020-29,173018,2020-07-26
2400,Kentucky,2020-30,201766,2020-08-02
2401,Kentucky,2020-31,229259,2020-08-09
2402,Kentucky,2020-32,257888,2020-08-16
2403,Kentucky,2020-33,286803,2020-08-23
2404,Kentucky,2020-34,317074,2020-08-30
2405,Kentucky,2020-35,350629,2020-09-06
2406,Kentucky,2020-36,380025,2020-09-13
2407,Kentucky,2020-37,411595,2020-09-20
2408,Kentucky,2020-38,444965,2020-09-27
2409,Kentucky,2020-39,482582,2020-10-04
2410,Kentucky,2020-40,531912,2020-10-11
2411,Kentucky,2020-41,582424,2020-10-18
2412,Kentucky,2020-42,637921,2020-10-25
2413,Kentucky,2020-43,711705,2020-11-01
2414,Kentucky,2020-44,795143,2020-11-08
2415,Kentucky,2020-45,894056,2020-11-15
2416,Kentucky,2020-46,1019948,2020-11-22
2417,Kentucky,2020-47,1159385,2020-11-29
2418,Kentucky,2020-48,1308751,2020-12-06
2419,Kentucky,2020-49,1469251,2020-12-13
2420,Kentucky,2020-50,1618273,2020-12-20
2421,Kentucky,2020-51,1740358,2020-12-27
2422,Kentucky,2020-52,1307591,2021-01-03
2423,Kentucky,2021-00,539231,2021-01-03
2424,Kentucky,2021-01,2011334,2021-01-10
2425,Kentucky,2021-02,2194276,2021-01-17
2426,Kentucky,2021-03,2343945,2021-01-24
2427,Kentucky,2021-04,2472870,2021-01-31
2428,Kentucky,2021-05,2586333,2021-02-07
2429,Kentucky,2021-06,2679055,2021-02-14
2430,Kentucky,2021-07,2744287,2021-02-21
2431,Kentucky,2021-08,2802466,2021-02-28
2432,Kentucky,2021-09,2851291,2021-03-07
2433,Kentucky,2021-10,2891582,2021-03-14
2434,Kentucky,2021-11,2928142,2021-03-21
2435,Kentucky,2021-12,2958777,2021-03-28
2436,Kentucky,2021-13,2988781,2021-04-04
2437,Kentucky,2021-14,3016040,2021-04-11
2438,Kentucky,2021-15,3044732,2021-04-18
2439,Kentucky,2021-16,3072260,2021-04-25
2440,Kentucky,2021-17,3098925,2021-05-02
2441,Kentucky,2021-18,3128292,2021-05-09
2442,Kentucky,2021-19,3153693,2021-05-16
2443,Kentucky,2021-20,3178196,2021-05-23
2444,Kentucky,2021-21,3199180,2021-05-30
2445,Kentucky,2021-22,3214891,2021-06-06
2446,Kentucky,2021-23,3229454,2021-06-13
2447,Kentucky,2021-24,3240358,2021-06-20
2448,Kentucky,2021-25,3248325,2021-06-27
2449,Kentucky,2021-26,3255859,2021-07-04
2450,Kentucky,2021-27,3264410,2021-07-11
2451,Kentucky,2021-28,3280928,2021-07-18
2452,Kentucky,2021-29,3308715,2021-07-25
2453,Kentucky,2021-30,3357601,2021-08-01
2454,Kentucky,2021-31,3434660,2021-08-08
2455,Kentucky,2021-32,3542732,2021-08-15
2456,Kentucky,2021-33,3686663,2021-08-22
2457,Kentucky,2021-34,3870761,2021-08-29
2458,Kentucky,2021-35,4078567,2021-09-05
2459,Kentucky,2021-36,4279397,2021-09-12
2460,Kentucky,2021-37,4479914,2021-09-19
2461,Kentucky,2021-38,4663257,2021-09-26
2462,Kentucky,2021-39,4817825,2021-10-03
2463,Kentucky,2021-40,4939497,2021-10-10
2464,Kentucky,2021-41,5037358,2021-10-17
2465,Kentucky,2021-42,5115230,2021-10-24
2466,Kentucky,2021-43,5179769,2021-10-31
2467,Kentucky,2021-44,5237666,2021-11-07
2468,Kentucky,2021-45,5298277,2021-11-14
2469,Kentucky,2021-46,5366842,2021-11-21
2470,Kentucky,2021-47,5442003,2021-11-28
2471,Kentucky,2021-48,5525024,2021-12-05
2472,Kentucky,2021-49,5638161,2021-12-12
2473,Kentucky,2021-50,5745184,2021-12-19
2474,Kentucky,2021-51,5840105,2021-12-26
2475,Kentucky,2021-52,5101887,2022-01-02
2476,Kentucky,2022-00,856145,2022-01-02
2477,Kentucky,2022-01,6252923,2022-01-09
2478,Kentucky,2022-02,6656074,2022-01-16
2479,Kentucky,2022-03,7145452,2022-01-23
2480,Kentucky,2022-04,7761038,2022-01-30
2481,Kentucky,2022-05,8220009,2022-02-06
2482,Kentucky,2022-06,8525475,2022-02-13
2483,Kentucky,2022-07,8736812,2022-02-20
2484,Kentucky,2022-08,8880246,2022-02-27
2485,Kentucky,2022-09,7685913,2022-03-06
2486,Louisiana,2020-03,0,2020-01-26
2487,Louisiana,2020-04,0,2020-02-02
2488,Louisiana,2020-05,0,2020-02-09
2489,Louisiana,2020-06,0,2020-02-16
2490,Louisiana,2020-07,0,2020-02-23
2491,Louisiana,2020-08,0,2020-03-01
2492,Louisiana,2020-09,0,2020-03-08
2493,Louisiana,2020-10,130,2020-03-15
2494,Louisiana,2020-11,2347,2020-03-22
2495,Louisiana,2020-12,13555,2020-03-29
2496,Louisiana,2020-13,51168,2020-04-05
2497,Louisiana,2020-14,118741,2020-04-12
2498,Louisiana,2020-15,154310,2020-04-19
2499,Louisiana,2020-16,176954,2020-04-26
2500,Louisiana,2020-17,194639,2020-05-03
2501,Louisiana,2020-18,212332,2020-05-10
2502,Louisiana,2020-19,229570,2020-05-17
