,Province_State,week,Death,Date_Time
4870,Pennsylvania,2020-14,2230,2020-04-12
4871,Pennsylvania,2020-15,5619,2020-04-19
4872,Pennsylvania,2020-16,11491,2020-04-26
4873,Pennsylvania,2020-17,16351,2020-05-03
4874,Pennsylvania,2020-18,23499,2020-05-10
4875,Pennsylvania,2020-19,29062,2020-05-17
4876,Pennsylvania,2020-20,33586,2020-05-24
4877,Pennsylvania,2020-21,37266,2020-05-31
4878,Pennsylvania,2020-22,40294,2020-06-07
4879,Pennsylvania,2020-23,42520,2020-06-14
4880,Pennsylvania,2020-24,44307,2020-06-21
4881,Pennsylvania,2020-25,45638,2020-06-28
4882,Pennsylvania,2020-26,46827,2020-07-05
4883,Pennsylvania,2020-27,47772,2020-07-12
4884,Pennsylvania,2020-28,48760,2020-07-19
4885,Pennsylvania,2020-29,49554,2020-07-26
4886,Pennsylvania,2020-30,50233,2020-08-02
4887,Pennsylvania,2020-31,50864,2020-08-09
4888,Pennsylvania,2020-32,51662,2020-08-16
4889,Pennsylvania,2020-33,52546,2020-08-23
4890,Pennsylvania,2020-34,53274,2020-08-30
4891,Pennsylvania,2020-35,53932,2020-09-06
4892,Pennsylvania,2020-36,54571,2020-09-13
4893,Pennsylvania,2020-37,55210,2020-09-20
4894,Pennsylvania,2020-38,56221,2020-09-27
4895,Pennsylvania,2020-39,56923,2020-10-04
4896,Pennsylvania,2020-40,57782,2020-10-11
4897,Pennsylvania,2020-41,58740,2020-10-18
4898,Pennsylvania,2020-42,59843,2020-10-25
4899,Pennsylvania,2020-43,61012,2020-11-01
4900,Pennsylvania,2020-44,62215,2020-11-08
4901,Pennsylvania,2020-45,63873,2020-11-15
4902,Pennsylvania,2020-46,66490,2020-11-22
4903,Pennsylvania,2020-47,70354,2020-11-29
4904,Pennsylvania,2020-48,75072,2020-12-06
4905,Pennsylvania,2020-49,82484,2020-12-13
4906,Pennsylvania,2020-50,91796,2020-12-20
4907,Pennsylvania,2020-51,101178,2020-12-27
4908,Pennsylvania,2020-52,77372,2021-01-03
4909,Pennsylvania,2021-00,32518,2021-01-03
4910,Pennsylvania,2021-01,118802,2021-01-10
4911,Pennsylvania,2021-02,129333,2021-01-17
4912,Pennsylvania,2021-03,139125,2021-01-24
4913,Pennsylvania,2021-04,147649,2021-01-31
4914,Pennsylvania,2021-05,153870,2021-02-07
4915,Pennsylvania,2021-06,159253,2021-02-14
4916,Pennsylvania,2021-07,163127,2021-02-21
4917,Pennsylvania,2021-08,166394,2021-02-28
4918,Pennsylvania,2021-09,169076,2021-03-07
4919,Pennsylvania,2021-10,171131,2021-03-14
4920,Pennsylvania,2021-11,172821,2021-03-21
4921,Pennsylvania,2021-12,174146,2021-03-28
4922,Pennsylvania,2021-13,175573,2021-04-04
4923,Pennsylvania,2021-14,177004,2021-04-11
4924,Pennsylvania,2021-15,178685,2021-04-18
4925,Pennsylvania,2021-16,180808,2021-04-25
4926,Pennsylvania,2021-17,182803,2021-05-02
4927,Pennsylvania,2021-18,184636,2021-05-09
4928,Pennsylvania,2021-19,186392,2021-05-16
4929,Pennsylvania,2021-20,188216,2021-05-23
4930,Pennsylvania,2021-21,189717,2021-05-30
4931,Pennsylvania,2021-22,190859,2021-06-06
4932,Pennsylvania,2021-23,191880,2021-06-13
4933,Pennsylvania,2021-24,192678,2021-06-20
4934,Pennsylvania,2021-25,193255,2021-06-27
4935,Pennsylvania,2021-26,193742,2021-07-04
4936,Pennsylvania,2021-27,194046,2021-07-11
4937,Pennsylvania,2021-28,194385,2021-07-18
4938,Pennsylvania,2021-29,194667,2021-07-25
4939,Pennsylvania,2021-30,194865,2021-08-01
4940,Pennsylvania,2021-31,195152,2021-08-08
4941,Pennsylvania,2021-32,195506,2021-08-15
4942,Pennsylvania,2021-33,196116,2021-08-22
4943,Pennsylvania,2021-34,196923,2021-08-29
4944,Pennsylvania,2021-35,197948,2021-09-05
4945,Pennsylvania,2021-36,199240,2021-09-12
4946,Pennsylvania,2021-37,200901,2021-09-19
4947,Pennsylvania,2021-38,202865,2021-09-26
4948,Pennsylvania,2021-39,205154,2021-10-03
4949,Pennsylvania,2021-40,208007,2021-10-10
4950,Pennsylvania,2021-41,211272,2021-10-17
4951,Pennsylvania,2021-42,214929,2021-10-24
4952,Pennsylvania,2021-43,218279,2021-10-31
4953,Pennsylvania,2021-44,221683,2021-11-07
4954,Pennsylvania,2021-45,224883,2021-11-14
4955,Pennsylvania,2021-46,228387,2021-11-21
4956,Pennsylvania,2021-47,231704,2021-11-28
4957,Pennsylvania,2021-48,234787,2021-12-05
4958,Pennsylvania,2021-49,239426,2021-12-12
4959,Pennsylvania,2021-50,244611,2021-12-19
4960,Pennsylvania,2021-51,250274,2021-12-26
4961,Pennsylvania,2021-52,218167,2022-01-02
4962,Pennsylvania,2022-00,36714,2022-01-02
4963,Pennsylvania,2022-01,260123,2022-01-09
4964,Pennsylvania,2022-02,266643,2022-01-16
4965,Pennsylvania,2022-03,272602,2022-01-23
4966,Pennsylvania,2022-04,279978,2022-01-30
4967,Pennsylvania,2022-05,287090,2022-02-06
4968,Pennsylvania,2022-06,293149,2022-02-13
4969,Pennsylvania,2022-07,297396,2022-02-20
4970,Pennsylvania,2022-08,300789,2022-02-27
4971,Pennsylvania,2022-09,260195,2022-03-06
4972,Puerto Rico,2020-03,0,2020-01-26
4973,Puerto Rico,2020-04,0,2020-02-02
4974,Puerto Rico,2020-05,0,2020-02-09
4975,Puerto Rico,2020-06,0,2020-02-16
4976,Puerto Rico,2020-07,0,2020-02-23
4977,Puerto Rico,2020-08,0,2020-03-01
4978,Puerto Rico,2020-09,0,2020-03-08
4979,Puerto Rico,2020-10,0,2020-03-15
4980,Puerto Rico,2020-11,1,2020-03-22
4981,Puerto Rico,2020-12,15,2020-03-29
4982,Puerto Rico,2020-13,73,2020-04-05
4983,Puerto Rico,2020-14,202,2020-04-12
4984,Puerto Rico,2020-15,359,2020-04-19
4985,Puerto Rico,2020-16,481,2020-04-26
4986,Puerto Rico,2020-17,621,2020-05-03
4987,Puerto Rico,2020-18,709,2020-05-10
4988,Puerto Rico,2020-19,814,2020-05-17
4989,Puerto Rico,2020-20,875,2020-05-24
4990,Puerto Rico,2020-21,910,2020-05-31
4991,Puerto Rico,2020-22,973,2020-06-07
4992,Puerto Rico,2020-23,1005,2020-06-14
4993,Puerto Rico,2020-24,1029,2020-06-21
4994,Puerto Rico,2020-25,1050,2020-06-28
4995,Puerto Rico,2020-26,1074,2020-07-05
4996,Puerto Rico,2020-27,1111,2020-07-12
4997,Puerto Rico,2020-28,1201,2020-07-19
4998,Puerto Rico,2020-29,1303,2020-07-26
4999,Puerto Rico,2020-30,1480,2020-08-02
5000,Puerto Rico,2020-31,1740,2020-08-09
5001,Puerto Rico,2020-32,2092,2020-08-16
5002,Puerto Rico,2020-33,2494,2020-08-23
5003,Puerto Rico,2020-34,2843,2020-08-30
5004,Puerto Rico,2020-35,3113,2020-09-06
5005,Puerto Rico,2020-36,3506,2020-09-13
5006,Puerto Rico,2020-37,3994,2020-09-20
5007,Puerto Rico,2020-38,4351,2020-09-27
5008,Puerto Rico,2020-39,4626,2020-10-04
5009,Puerto Rico,2020-40,4945,2020-10-11
5010,Puerto Rico,2020-41,5207,2020-10-18
5011,Puerto Rico,2020-42,5445,2020-10-25
5012,Puerto Rico,2020-43,5682,2020-11-01
5013,Puerto Rico,2020-44,5942,2020-11-08
5014,Puerto Rico,2020-45,6288,2020-11-15
5015,Puerto Rico,2020-46,6784,2020-11-22
5016,Puerto Rico,2020-47,7367,2020-11-29
5017,Puerto Rico,2020-48,7979,2020-12-06
5018,Puerto Rico,2020-49,8573,2020-12-13
5019,Puerto Rico,2020-50,9158,2020-12-20
5020,Puerto Rico,2020-51,9836,2020-12-27
5021,Puerto Rico,2020-52,7348,2021-01-03
5022,Puerto Rico,2021-00,3047,2021-01-03
5023,Puerto Rico,2021-01,11028,2021-01-10
5024,Puerto Rico,2021-02,11650,2021-01-17
5025,Puerto Rico,2021-03,12090,2021-01-24
5026,Puerto Rico,2021-04,12564,2021-01-31
5027,Puerto Rico,2021-05,12964,2021-02-07
5028,Puerto Rico,2021-06,13285,2021-02-14
5029,Puerto Rico,2021-07,13537,2021-02-21
5030,Puerto Rico,2021-08,14026,2021-02-28
5031,Puerto Rico,2021-09,14329,2021-03-07
5032,Puerto Rico,2021-10,14477,2021-03-14
5033,Puerto Rico,2021-11,14606,2021-03-21
5034,Puerto Rico,2021-12,14724,2021-03-28
5035,Puerto Rico,2021-13,14828,2021-04-04
5036,Puerto Rico,2021-14,14999,2021-04-11
5037,Puerto Rico,2021-15,15252,2021-04-18
5038,Puerto Rico,2021-16,15655,2021-04-25
5039,Puerto Rico,2021-17,16051,2021-05-02
5040,Puerto Rico,2021-18,16417,2021-05-09
5041,Puerto Rico,2021-19,16841,2021-05-16
5042,Puerto Rico,2021-20,17205,2021-05-23
5043,Puerto Rico,2021-21,17421,2021-05-30
5044,Puerto Rico,2021-22,17576,2021-06-06
5045,Puerto Rico,2021-23,17674,2021-06-13
5046,Puerto Rico,2021-24,17761,2021-06-20
5047,Puerto Rico,2021-25,17807,2021-06-27
5048,Puerto Rico,2021-26,17846,2021-07-04
5049,Puerto Rico,2021-27,17870,2021-07-11
5050,Puerto Rico,2021-28,17905,2021-07-18
5051,Puerto Rico,2021-29,17956,2021-07-25
5052,Puerto Rico,2021-30,18024,2021-08-01
5053,Puerto Rico,2021-31,18156,2021-08-08
5054,Puerto Rico,2021-32,18471,2021-08-15
5055,Puerto Rico,2021-33,18914,2021-08-22
5056,Puerto Rico,2021-34,19517,2021-08-29
5057,Puerto Rico,2021-35,20140,2021-09-05
5058,Puerto Rico,2021-36,20665,2021-09-12
5059,Puerto Rico,2021-37,21264,2021-09-19
5060,Puerto Rico,2021-38,21700,2021-09-26
5061,Puerto Rico,2021-39,22022,2021-10-03
5062,Puerto Rico,2021-40,22234,2021-10-10
5063,Puerto Rico,2021-41,22388,2021-10-17
5064,Puerto Rico,2021-42,22490,2021-10-24
5065,Puerto Rico,2021-43,22581,2021-10-31
5066,Puerto Rico,2021-44,22662,2021-11-07
5067,Puerto Rico,2021-45,22750,2021-11-14
5068,Puerto Rico,2021-46,22811,2021-11-21
5069,Puerto Rico,2021-47,22855,2021-11-28
5070,Puerto Rico,2021-48,22893,2021-12-05
5071,Puerto Rico,2021-49,22916,2021-12-12
5072,Puerto Rico,2021-50,22946,2021-12-19
5073,Puerto Rico,2021-51,23012,2021-12-26
5074,Puerto Rico,2021-52,19772,2022-01-02
5075,Puerto Rico,2022-00,3308,2022-01-02
5076,Puerto Rico,2022-01,23322,2022-01-09
5077,Puerto Rico,2022-02,23972,2022-01-16
5078,Puerto Rico,2022-03,25033,2022-01-23
5079,Puerto Rico,2022-04,26304,2022-01-30
5080,Puerto Rico,2022-05,27235,2022-02-06
5081,Puerto Rico,2022-06,27860,2022-02-13
5082,Puerto Rico,2022-07,28371,2022-02-20
5083,Puerto Rico,2022-08,28643,2022-02-27
5084,Puerto Rico,2022-09,24713,2022-03-06
5085,Rhode Island,2020-03,0,2020-01-26
5086,Rhode Island,2020-04,0,2020-02-02
5087,Rhode Island,2020-05,0,2020-02-09
5088,Rhode Island,2020-06,0,2020-02-16
5089,Rhode Island,2020-07,0,2020-02-23
5090,Rhode Island,2020-08,0,2020-03-01
5091,Rhode Island,2020-09,0,2020-03-08
5092,Rhode Island,2020-10,0,2020-03-15
5093,Rhode Island,2020-11,3,2020-03-22
5094,Rhode Island,2020-12,12,2020-03-29
5095,Rhode Island,2020-13,101,2020-04-05
5096,Rhode Island,2020-14,372,2020-04-12
5097,Rhode Island,2020-15,898,2020-04-19
5098,Rhode Island,2020-16,1613,2020-04-26
5099,Rhode Island,2020-17,2396,2020-05-03
5100,Rhode Island,2020-18,3355,2020-05-10
5101,Rhode Island,2020-19,4190,2020-05-17
5102,Rhode Island,2020-20,4924,2020-05-24
5103,Rhode Island,2020-21,5534,2020-05-31
5104,Rhode Island,2020-22,5977,2020-06-07
5105,Rhode Island,2020-23,6272,2020-06-14
5106,Rhode Island,2020-24,6488,2020-06-21
5107,Rhode Island,2020-25,6685,2020-06-28
5108,Rhode Island,2020-26,6849,2020-07-05
5109,Rhode Island,2020-27,6959,2020-07-12
5110,Rhode Island,2020-28,7043,2020-07-19
5111,Rhode Island,2020-29,7122,2020-07-26
5112,Rhode Island,2020-30,7171,2020-08-02
5113,Rhode Island,2020-31,7232,2020-08-09
5114,Rhode Island,2020-32,7290,2020-08-16
5115,Rhode Island,2020-33,7415,2020-08-23
5116,Rhode Island,2020-34,7489,2020-08-30
5117,Rhode Island,2020-35,7575,2020-09-06
5118,Rhode Island,2020-36,7642,2020-09-13
5119,Rhode Island,2020-37,7722,2020-09-20
5120,Rhode Island,2020-38,7828,2020-09-27
5121,Rhode Island,2020-39,7880,2020-10-04
5122,Rhode Island,2020-40,7983,2020-10-11
5123,Rhode Island,2020-41,8163,2020-10-18
5124,Rhode Island,2020-42,8286,2020-10-25
5125,Rhode Island,2020-43,8431,2020-11-01
5126,Rhode Island,2020-44,8620,2020-11-08
5127,Rhode Island,2020-45,8848,2020-11-15
5128,Rhode Island,2020-46,9165,2020-11-22
5129,Rhode Island,2020-47,9619,2020-11-29
5130,Rhode Island,2020-48,10095,2020-12-06
5131,Rhode Island,2020-49,10925,2020-12-13
5132,Rhode Island,2020-50,11911,2020-12-20
5133,Rhode Island,2020-51,12676,2020-12-27
5134,Rhode Island,2020-52,9493,2021-01-03
5135,Rhode Island,2021-00,3901,2021-01-03
5136,Rhode Island,2021-01,14140,2021-01-10
5137,Rhode Island,2021-02,14835,2021-01-17
5138,Rhode Island,2021-03,15514,2021-01-24
5139,Rhode Island,2021-04,16130,2021-01-31
5140,Rhode Island,2021-05,16619,2021-02-07
5141,Rhode Island,2021-06,17054,2021-02-14
5142,Rhode Island,2021-07,17317,2021-02-21
5143,Rhode Island,2021-08,17478,2021-02-28
5144,Rhode Island,2021-09,17699,2021-03-07
5145,Rhode Island,2021-10,17902,2021-03-14
5146,Rhode Island,2021-11,18098,2021-03-21
5147,Rhode Island,2021-12,18234,2021-03-28
5148,Rhode Island,2021-13,18342,2021-04-04
5149,Rhode Island,2021-14,18438,2021-04-11
5150,Rhode Island,2021-15,18498,2021-04-18
5151,Rhode Island,2021-16,18590,2021-04-25
5152,Rhode Island,2021-17,18666,2021-05-02
5153,Rhode Island,2021-18,18771,2021-05-09
5154,Rhode Island,2021-19,18865,2021-05-16
5155,Rhode Island,2021-20,18918,2021-05-23
5156,Rhode Island,2021-21,18948,2021-05-30
5157,Rhode Island,2021-22,18989,2021-06-06
5158,Rhode Island,2021-23,19041,2021-06-13
5159,Rhode Island,2021-24,19062,2021-06-20
5160,Rhode Island,2021-25,19083,2021-06-27
5161,Rhode Island,2021-26,19104,2021-07-04
5162,Rhode Island,2021-27,19110,2021-07-11
5163,Rhode Island,2021-28,19132,2021-07-18
5164,Rhode Island,2021-29,19166,2021-07-25
5165,Rhode Island,2021-30,19175,2021-08-01
5166,Rhode Island,2021-31,19192,2021-08-08
5167,Rhode Island,2021-32,19206,2021-08-15
5168,Rhode Island,2021-33,19244,2021-08-22
5169,Rhode Island,2021-34,19319,2021-08-29
5170,Rhode Island,2021-35,19393,2021-09-05
5171,Rhode Island,2021-36,19477,2021-09-12
5172,Rhode Island,2021-37,19646,2021-09-19
5173,Rhode Island,2021-38,19726,2021-09-26
5174,Rhode Island,2021-39,19839,2021-10-03
5175,Rhode Island,2021-40,19934,2021-10-10
5176,Rhode Island,2021-41,20001,2021-10-17
5177,Rhode Island,2021-42,20072,2021-10-24
5178,Rhode Island,2021-43,20133,2021-10-31
5179,Rhode Island,2021-44,20162,2021-11-07
5180,Rhode Island,2021-45,20201,2021-11-14
5181,Rhode Island,2021-46,20304,2021-11-21
5182,Rhode Island,2021-47,20392,2021-11-28
5183,Rhode Island,2021-48,20530,2021-12-05
5184,Rhode Island,2021-49,20652,2021-12-12
5185,Rhode Island,2021-50,20850,2021-12-19
5186,Rhode Island,2021-51,21065,2021-12-26
5187,Rhode Island,2021-52,18276,2022-01-02
5188,Rhode Island,2022-00,3066,2022-01-02
5189,Rhode Island,2022-01,21689,2022-01-09
5190,Rhode Island,2022-02,22065,2022-01-16
5191,Rhode Island,2022-03,22482,2022-01-23
5192,Rhode Island,2022-04,22923,2022-01-30
5193,Rhode Island,2022-05,23330,2022-02-06
5194,Rhode Island,2022-06,23578,2022-02-13
5195,Rhode Island,2022-07,23742,2022-02-20
5196,Rhode Island,2022-08,23825,2022-02-27
5197,Rhode Island,2022-09,20476,2022-03-06
5198,South Carolina,2020-03,0,2020-01-26
5199,South Carolina,2020-04,0,2020-02-02
5200,South Carolina,2020-05,0,2020-02-09
5201,South Carolina,2020-06,0,2020-02-16
5202,South Carolina,2020-07,0,2020-02-23
5203,South Carolina,2020-08,0,2020-03-01
5204,South Carolina,2020-09,0,2020-03-08
5205,South Carolina,2020-10,0,2020-03-15
5206,South Carolina,2020-11,10,2020-03-22
5207,South Carolina,2020-12,57,2020-03-29
5208,South Carolina,2020-13,187,2020-04-05
5209,South Carolina,2020-14,413,2020-04-12
5210,South Carolina,2020-15,713,2020-04-19
5211,South Carolina,2020-16,980,2020-04-26
5212,South Carolina,2020-17,1541,2020-05-03
5213,South Carolina,2020-18,2125,2020-05-10
5214,South Carolina,2020-19,2525,2020-05-17
5215,South Carolina,2020-20,2842,2020-05-24
5216,South Carolina,2020-21,3227,2020-05-31
5217,South Carolina,2020-22,3622,2020-06-07
5218,South Carolina,2020-23,4026,2020-06-14
5219,South Carolina,2020-24,4330,2020-06-21
5220,South Carolina,2020-25,4766,2020-06-28
5221,South Carolina,2020-26,5331,2020-07-05
5222,South Carolina,2020-27,6162,2020-07-12
5223,South Carolina,2020-28,7225,2020-07-19
5224,South Carolina,2020-29,9009,2020-07-26
5225,South Carolina,2020-30,11307,2020-08-02
5226,South Carolina,2020-31,13222,2020-08-09
5227,South Carolina,2020-32,14969,2020-08-16
5228,South Carolina,2020-33,16613,2020-08-23
5229,South Carolina,2020-34,18098,2020-08-30
5230,South Carolina,2020-35,19510,2020-09-06
5231,South Carolina,2020-36,20691,2020-09-13
5232,South Carolina,2020-37,21894,2020-09-20
5233,South Carolina,2020-38,22815,2020-09-27
5234,South Carolina,2020-39,23651,2020-10-04
5235,South Carolina,2020-40,24477,2020-10-11
5236,South Carolina,2020-41,25139,2020-10-18
5237,South Carolina,2020-42,26040,2020-10-25
5238,South Carolina,2020-43,27063,2020-11-01
5239,South Carolina,2020-44,27847,2020-11-08
5240,South Carolina,2020-45,28510,2020-11-15
5241,South Carolina,2020-46,29299,2020-11-22
5242,South Carolina,2020-47,30210,2020-11-29
5243,South Carolina,2020-48,31061,2020-12-06
5244,South Carolina,2020-49,32327,2020-12-13
5245,South Carolina,2020-50,33656,2020-12-20
5246,South Carolina,2020-51,35111,2020-12-27
5247,South Carolina,2020-52,26071,2021-01-03
5248,South Carolina,2021-00,10681,2021-01-03
5249,South Carolina,2021-01,39147,2021-01-10
5250,South Carolina,2021-02,41487,2021-01-17
5251,South Carolina,2021-03,44328,2021-01-24
5252,South Carolina,2021-04,47209,2021-01-31
5253,South Carolina,2021-05,51688,2021-02-07
5254,South Carolina,2021-06,54418,2021-02-14
5255,South Carolina,2021-07,56828,2021-02-21
5256,South Carolina,2021-08,58829,2021-02-28
5257,South Carolina,2021-09,60382,2021-03-07
5258,South Carolina,2021-10,61583,2021-03-14
5259,South Carolina,2021-11,62448,2021-03-21
5260,South Carolina,2021-12,63398,2021-03-28
5261,South Carolina,2021-13,64065,2021-04-04
5262,South Carolina,2021-14,64574,2021-04-11
5263,South Carolina,2021-15,65082,2021-04-18
5264,South Carolina,2021-16,65614,2021-04-25
5265,South Carolina,2021-17,66268,2021-05-02
5266,South Carolina,2021-18,66814,2021-05-09
5267,South Carolina,2021-19,67271,2021-05-16
5268,South Carolina,2021-20,67645,2021-05-23
5269,South Carolina,2021-21,67952,2021-05-30
5270,South Carolina,2021-22,68178,2021-06-06
5271,South Carolina,2021-23,68336,2021-06-13
5272,South Carolina,2021-24,68520,2021-06-20
5273,South Carolina,2021-25,68644,2021-06-27
5274,South Carolina,2021-26,68755,2021-07-04
5275,South Carolina,2021-27,68891,2021-07-11
5276,South Carolina,2021-28,69007,2021-07-18
5277,South Carolina,2021-29,69081,2021-07-25
5278,South Carolina,2021-30,69249,2021-08-01
5279,South Carolina,2021-31,69505,2021-08-08
5280,South Carolina,2021-32,70027,2021-08-15
5281,South Carolina,2021-33,71010,2021-08-22
5282,South Carolina,2021-34,72525,2021-08-29
5283,South Carolina,2021-35,74601,2021-09-05
5284,South Carolina,2021-36,77042,2021-09-12
5285,South Carolina,2021-37,80047,2021-09-19
5286,South Carolina,2021-38,83193,2021-09-26
5287,South Carolina,2021-39,86536,2021-10-03
5288,South Carolina,2021-40,89499,2021-10-10
5289,South Carolina,2021-41,91690,2021-10-17
5290,South Carolina,2021-42,93596,2021-10-24
5291,South Carolina,2021-43,95302,2021-10-31
5292,South Carolina,2021-44,96552,2021-11-07
5293,South Carolina,2021-45,97447,2021-11-14
5294,South Carolina,2021-46,98392,2021-11-21
5295,South Carolina,2021-47,99044,2021-11-28
5296,South Carolina,2021-48,99654,2021-12-05
5297,South Carolina,2021-49,100335,2021-12-12
5298,South Carolina,2021-50,100997,2021-12-19
5299,South Carolina,2021-51,101649,2021-12-26
5300,South Carolina,2021-52,87513,2022-01-02
5301,South Carolina,2022-00,14636,2022-01-02
5302,South Carolina,2022-01,102898,2022-01-09
5303,South Carolina,2022-02,103898,2022-01-16
5304,South Carolina,2022-03,105141,2022-01-23
5305,South Carolina,2022-04,106192,2022-01-30
5306,South Carolina,2022-05,108975,2022-02-06
5307,South Carolina,2022-06,112132,2022-02-13
5308,South Carolina,2022-07,114613,2022-02-20
5309,South Carolina,2022-08,116503,2022-02-27
5310,South Carolina,2022-09,101415,2022-03-06
5311,South Dakota,2020-03,0,2020-01-26
5312,South Dakota,2020-04,0,2020-02-02
5313,South Dakota,2020-05,0,2020-02-09
5314,South Dakota,2020-06,0,2020-02-16
5315,South Dakota,2020-07,0,2020-02-23
5316,South Dakota,2020-08,0,2020-03-01
5317,South Dakota,2020-09,0,2020-03-08
5318,South Dakota,2020-10,4,2020-03-15
5319,South Dakota,2020-11,7,2020-03-22
5320,South Dakota,2020-12,7,2020-03-29
5321,South Dakota,2020-13,11,2020-04-05
5322,South Dakota,2020-14,36,2020-04-12
5323,South Dakota,2020-15,45,2020-04-19
5324,South Dakota,2020-16,60,2020-04-26
5325,South Dakota,2020-17,105,2020-05-03
5326,South Dakota,2020-18,191,2020-05-10
5327,South Dakota,2020-19,277,2020-05-17
5328,South Dakota,2020-20,328,2020-05-24
5329,South Dakota,2020-21,379,2020-05-31
5330,South Dakota,2020-22,441,2020-06-07
5331,South Dakota,2020-23,489,2020-06-14
5332,South Dakota,2020-24,545,2020-06-21
5333,South Dakota,2020-25,595,2020-06-28
5334,South Dakota,2020-26,657,2020-07-05
5335,South Dakota,2020-27,707,2020-07-12
5336,South Dakota,2020-28,785,2020-07-19
5337,South Dakota,2020-29,838,2020-07-26
5338,South Dakota,2020-30,891,2020-08-02
5339,South Dakota,2020-31,974,2020-08-09
5340,South Dakota,2020-32,1035,2020-08-16
5341,South Dakota,2020-33,1091,2020-08-23
5342,South Dakota,2020-34,1139,2020-08-30
5343,South Dakota,2020-35,1182,2020-09-06
5344,South Dakota,2020-36,1229,2020-09-13
5345,South Dakota,2020-37,1332,2020-09-20
5346,South Dakota,2020-38,1452,2020-09-27
5347,South Dakota,2020-39,1603,2020-10-04
5348,South Dakota,2020-40,1837,2020-10-11
5349,South Dakota,2020-41,2079,2020-10-18
5350,South Dakota,2020-42,2378,2020-10-25
5351,South Dakota,2020-43,2752,2020-11-01
5352,South Dakota,2020-44,3296,2020-11-08
5353,South Dakota,2020-45,3936,2020-11-15
5354,South Dakota,2020-46,4829,2020-11-22
5355,South Dakota,2020-47,5987,2020-11-29
5356,South Dakota,2020-48,7020,2020-12-06
5357,South Dakota,2020-49,8108,2020-12-13
5358,South Dakota,2020-50,9059,2020-12-20
5359,South Dakota,2020-51,9818,2020-12-27
5360,South Dakota,2020-52,7290,2021-01-03
5361,South Dakota,2021-00,2989,2021-01-03
5362,South Dakota,2021-01,10728,2021-01-10
5363,South Dakota,2021-02,11235,2021-01-17
5364,South Dakota,2021-03,11710,2021-01-24
5365,South Dakota,2021-04,12160,2021-01-31
5366,South Dakota,2021-05,12507,2021-02-07
5367,South Dakota,2021-06,12740,2021-02-14
5368,South Dakota,2021-07,12935,2021-02-21
5369,South Dakota,2021-08,13090,2021-02-28
5370,South Dakota,2021-09,13247,2021-03-07
5371,South Dakota,2021-10,13327,2021-03-14
5372,South Dakota,2021-11,13411,2021-03-21
5373,South Dakota,2021-12,13481,2021-03-28
5374,South Dakota,2021-13,13550,2021-04-04
5375,South Dakota,2021-14,13583,2021-04-11
5376,South Dakota,2021-15,13642,2021-04-18
5377,South Dakota,2021-16,13684,2021-04-25
5378,South Dakota,2021-17,13737,2021-05-02
5379,South Dakota,2021-18,13823,2021-05-09
5380,South Dakota,2021-19,13901,2021-05-16
5381,South Dakota,2021-20,13975,2021-05-23
5382,South Dakota,2021-21,14037,2021-05-30
5383,South Dakota,2021-22,14121,2021-06-06
5384,South Dakota,2021-23,14168,2021-06-13
5385,South Dakota,2021-24,14185,2021-06-20
5386,South Dakota,2021-25,14199,2021-06-27
5387,South Dakota,2021-26,14242,2021-07-04
5388,South Dakota,2021-27,14270,2021-07-11
5389,South Dakota,2021-28,14280,2021-07-18
5390,South Dakota,2021-29,14295,2021-07-25
5391,South Dakota,2021-30,14309,2021-08-01
5392,South Dakota,2021-31,14343,2021-08-08
5393,South Dakota,2021-32,14370,2021-08-15
5394,South Dakota,2021-33,14401,2021-08-22
5395,South Dakota,2021-34,14428,2021-08-29
5396,South Dakota,2021-35,14496,2021-09-05
5397,South Dakota,2021-36,14551,2021-09-12
5398,South Dakota,2021-37,14660,2021-09-19
5399,South Dakota,2021-38,14794,2021-09-26
5400,South Dakota,2021-39,14957,2021-10-03
5401,South Dakota,2021-40,15145,2021-10-10
5402,South Dakota,2021-41,15256,2021-10-17
5403,South Dakota,2021-42,15422,2021-10-24
5404,South Dakota,2021-43,15601,2021-10-31
5405,South Dakota,2021-44,15772,2021-11-07
5406,South Dakota,2021-45,15920,2021-11-14
5407,South Dakota,2021-46,16074,2021-11-21
5408,South Dakota,2021-47,16212,2021-11-28
5409,South Dakota,2021-48,16400,2021-12-05
5410,South Dakota,2021-49,16675,2021-12-12
5411,South Dakota,2021-50,16931,2021-12-19
5412,South Dakota,2021-51,17138,2021-12-26
5413,South Dakota,2021-52,14839,2022-01-02
5414,South Dakota,2022-00,2486,2022-01-02
5415,South Dakota,2022-01,17549,2022-01-09
5416,South Dakota,2022-02,17774,2022-01-16
5417,South Dakota,2022-03,18034,2022-01-23
5418,South Dakota,2022-04,18341,2022-01-30
5419,South Dakota,2022-05,18663,2022-02-06
5420,South Dakota,2022-06,18947,2022-02-13
5421,South Dakota,2022-07,19282,2022-02-20
5422,South Dakota,2022-08,19499,2022-02-27
5423,South Dakota,2022-09,16876,2022-03-06
5424,Tennessee,2020-03,0,2020-01-26
5425,Tennessee,2020-04,0,2020-02-02
5426,Tennessee,2020-05,0,2020-02-09
5427,Tennessee,2020-06,0,2020-02-16
5428,Tennessee,2020-07,0,2020-02-23
5429,Tennessee,2020-08,0,2020-03-01
5430,Tennessee,2020-09,0,2020-03-08
5431,Tennessee,2020-10,0,2020-03-15
5432,Tennessee,2020-11,2,2020-03-22
